corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,rhjs.0,STREPHON,strephon,,
gdc,rhjs.0,ARIST,arist,,
gdc,rhjs.0,DORANTINO,dorantino,,
gdc,rhjs.0,STROMBOLO,strombolo,,
gdc,rhjs.0,DORIA,doria,,
gdc,rhjs.0,MEZZOTINTO,mezzotinto,,
gdc,rhjs.0,SERAPHINE,seraphine,,
gdc,rhjs.0,ALVAREZ,alvarez,,
gdc,rhjs.0,NINON,ninon,,
gdc,rhjs.0,MALER,maler,,
gdc,rhjs.0,VILLIERS,villiers,,
gdc,rhjs.0,RIPARO,riparo,,
gdc,rhjs.0,GRAMMONT,grammont,,
gdc,rhjs.0,LA FARE,la_fare,,
gdc,rhjs.0,DIE MARQUISIN CHATEAUNEUF,die_marquisin_chateauneuf,,
gdc,rhjs.0,BEDIENTER,bedienter,,
gdc,rhjs.0,DON PRADO,don_prado,,
gdc,rhjs.0,Die Freunde machen den Philosophen,de,"Lenz, Jakob Michael Reinhold",118571656,,,1776,1775,0,0
