corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,v0fv.0,FRANZ VON MOOR,franz_von_moor,,
gdc,v0fv.0,DER ALTE MOOR,der_alte_moor,,
gdc,v0fv.0,KARL VON MOOR,karl_von_moor,,
gdc,v0fv.0,SPIEGELBERG,spiegelberg,,
gdc,v0fv.0,ROLLER,roller,,
gdc,v0fv.0,GRIMM,grimm,,
gdc,v0fv.0,SCHWARZ,schwarz,,
gdc,v0fv.0,SCHUFTERLE,schufterle,,
gdc,v0fv.0,RAZMANN,razmann,,
gdc,v0fv.0,SCHWEIZER,schweizer,,
gdc,v0fv.0,AMALIA,amalia,,
gdc,v0fv.0,HERMANN,hermann,,
gdc,v0fv.0,DANIEL,daniel,,
gdc,v0fv.0,EINER VON DER BANDE,einer_von_der_bande,,
gdc,v0fv.0,EIN ZWEITER,ein_zweiter,,
gdc,v0fv.0,EIN DRITTER,ein_dritter,,
gdc,v0fv.0,PATER,pater,,
gdc,v0fv.0,KOSINSKY,kosinsky,,
gdc,v0fv.0,DIE RÄUBER,die_räuber,,
gdc,v0fv.0,BEDIENTER,bedienter,,
gdc,v0fv.0,MOSER,moser,,
gdc,v0fv.0,VOLK,volk,,
gdc,v0fv.0,EIN RÄUBER,ein_räuber,,
gdc,v0fv.0,EIN ALTER RÄUBER,ein_alter_räuber,,
gdc,v0fv.0,EIN DRITTER RÄUBER,ein_dritter_räuber,,
gdc,v0fv.0,Die Räuber,de,"Schiller, Friedrich",118607626,,,1780,1781,1882,0
